rater_id	rated_ID	Group	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22
144.4395218	145	29	5	3	1	3	1	3	1	5	1	7	1	7	6	6	6	1	1	3	3	5	6	6
144.6889358	141	29	6	2	1	5	4	2	3	5	4	5	3	5	7	7	6	1	1	4	3	4	6	6
144.9383497	142	29	4	2	5	4	6	4	4	3	2	5	7	2	4	5	3	4	2	6	6	5	6	4
145.1877637	143	29	5	2	1	4	2	2	3	4	5	5	5	6	4	3	2	1	1	2	2	4	6	6
145.4371777	144	29	5	2	4	4	4	2	2	5	3	4	4	4	6	6	6	1	1	6	4	6	6	6
145.6865917	147	30	3	5	7	5	6	4	5	4	6	4	4	2	5	5	4	1	4	5	5	4	6	4
145.9360056	148	30	7	2	3	7	2	2	3	7	1	3	5	4	7	7	7	1	1	6	5	6	7	7
146.1854196	149	30	6	4	3	5	2	3	1	5	1	6	2	6	6	6	4	1	2	3	3	6	7	7
146.4348336	150	30	6	2	4	7	2	1	1	6	1	5	2	5	7	7	5	1	1	7	6	6	7	7
146.6842475	146	30	7	5	3	6	2	1	2	7	2	4	2	2	7	7	7	1	1	6	5	7	7	7
146.9336615	148	30	7	5	3	6	2	1	3	7	2	3	2	3	7	6	7	1	1	7	6	7	7	7
147.1830755	149	30	7	4	1	6	1	1	1	7	1	7	3	6	7	6	7	1	1	6	5	7	7	7
147.4324895	150	30	7	1	1	7	2	1	1	7	2	1	1	1	7	7	7	1	1	7	5	7	7	7
147.6819034	146	30	6	4	3	5	2	1	4	5	5	1	6	4	7	7	5	4	1	4	4	4	7	7
147.9313174	147	30	7	2	4	4	4	1	2	6	5	4	4	3	5	7	6	1	1	5	5	5	7	7
148.1807314	149	30	7	2	3	4	3	1	2	6	3	5	2	5	6	7	6	2	1	3	3	4	7	7
148.4301453	150	30	7	2	3	4	3	2	2	7	3	2	2	4	7	7	6	1	1	4	4	6	7	7
148.6795593	146	30	6	2	3	4	5	2	3	6	2	3	4	6	6	5	4	1	1	4	4	4	6	6
148.9289733	147	30	4	1	2	4	2	2	2	5	4	4	3	5	6	4	4	1	1	4	4	4	6	5
149.1783872	148	30	5	2	1	5	2	2	2	6	2	5	2	6	6	5	5	1	1	4	4	4	6	6
149.4278012	150	30	5	1	1	2	4	2	3	5	3	6	1	6	5	5	5	1	1	4	5	5	6	6
149.6772152	146	30	5	2	1	4	1	1	1	4	2	5	4	4	6	6	2	1	1	5	4	6	7	5
149.9266292	147	30	6	1	7	5	3	1	6	5	6	2	2	5	6	7	4	1	1	5	5	6	7	6
150.1760431	148	30	7	1	1	1	2	1	1	7	1	5	1	4	7	7	5	1	1	7	7	7	7	7
150.4254571	149	30	7	1	1	1	1	1	1	5	1	7	1	1	6	6	3	1	1	5	4	6	7	7
150.6748711	152	31	5	1	4	4	2	1	2	6	1	3	1	2	6	6	4	1	1	4	3	6	5	5
150.924285	153	31	6	1	3	4	2	1	1	6	3	2	2	2	6	6	3	1	1	2	2	5	7	7
151.173699	154	31	6	1	1	3	1	1	1	6	1	4	1	3	7	7	4	1	1	4	4	6	7	7
151.423113	155	31	7	1	3	5	3	1	2	7	3	1	2	3	7	7	4	1	1	4	4	6	7	7
151.672527	151	31	6	1	1	1	1	1	1	7	1	7	1	7	6	4	4	1	1	1	4	5	7	7
151.9219409	153	31	7	1	4	4	5	1	4	5	1	3	1	4	5	6	5	1	1	4	5	5	7	7
152.1713549	154	31	4	1	4	4	4	1	1	6	1	7	1	7	6	4	5	1	1	5	6	6	7	7
152.4207689	155	31	7	1	4	5	5	1	1	7	1	4	1	5	7	7	7	1	1	7	7	7	7	7
152.6701828	151	31	5	3	2	4	3	4	3	4	1	7	1	7	4	5	4	1	6	4	4	4	7	7
152.9195968	152	31	6	2	4	5	5	1	4	6	5	2	3	3	6	7	6	1	2	6	5	6	7	7
153.1690108	154	31	7	1	3	5	5	1	3	5	4	2	2	4	5	6	7	2	1	6	5	7	7	7
153.4184248	155	31	7	1	4	7	4	1	3	7	4	4	5	2	7	7	7	2	2	7	7	7	7	7
153.6678387	151	31	4	3	2	4	2	2	2	5	2	6	2	5	4	5	4	1	2	4	4	6	5	5
153.9172527	152	31	5	2	2	4	2	1	1	6	2	6	2	5	6	6	5	1	1	6	5	5	6	6
154.1666667	153	31	6	2	3	6	3	2	2	7	2	4	2	5	6	7	6	2	2	6	5	6	7	6
154.4160806	155	31	6	4	3	5	2	2	2	6	2	3	2	6	7	6	5	1	2	6	5	6	6	5
154.6654946	151	31	7	1	2	5	1	1	1	7	1	6	1	4	6	7	7	1	1	4	2	7	7	7
154.9149086	152	31	7	1	5	6	1	1	1	7	2	4	1	2	7	7	7	1	1	6	1	7	7	7
155.1643226	153	31	7	1	5	6	1	1	1	7	5	4	1	4	7	7	7	1	1	7	2	7	7	7
155.4137365	154	31	7	1	1	7	1	1	1	7	4	4	1	4	7	7	7	1	1	7	2	7	7	7
156	157	32	7	3	4	5	4	1	2	7	4	5	3	4	6	6	6	1	1	6	5	6	7	7
156	158	32	7	4	5	6	5	2	2	6	4	3	5	3	6	7	6	1	1	5	5	6	7	7
156	159	32	7	3	4	7	3	1	2	7	4	6	3	3	7	7	7	1	1	6	5	6	7	7
156	160	32	6	4	3	6	2	2	2	7	2	6	2	6	7	6	6	1	1	6	5	6	7	7
157	156	32	7	1	1	3	1	2	1	6	2	6	3	5	5	4	4	1	1	6	2	7	7	7
157	158	32	6	2	3	4	3	2	4	6	3	2	5	5	6	7	6	2	1	6	5	7	7	5
157	159	32	6	2	5	7	5	1	4	7	4	4	6	2	7	7	5	3	6	7	7	7	7	6
157	160	32	6	2	1	5	4	2	2	7	1	5	2	6	6	6	4	1	1	6	4	7	6	6
158	156	32	6	1	1	5	1	2	1	7	1	5	1	6	6	5	5	1	1	4	3	5	7	7
158	157	32	6	3	4	5	4	1	1	7	5	4	3	5	6	5	4	1	3	5	4	5	7	6
158	159	32	6	2	4	6	2	2	2	7	5	2	1	4	6	7	5	1	1	6	5	6	7	7
158	160	32	6	1	1	4	1	2	1	7	2	3	1	1	6	4	4	1	1	4	3	5	7	6
159	156	32	7	2	1	5	2	1	2	6	4	4	1	5	6	7	5	1	1	5	2	7	7	7
159	157	32	6	4	4	5	4	1	3	6	4	2	5	2	6	7	5	2	1	7	6	7	7	7
159	158	32	6	2	3	6	2	1	2	6	4	3	5	3	7	7	6	1	1	6	7	7	7	7
159	160	32	5	2	3	5	1	1	1	6	4	3	2	4	5	4	2	1	1	5	5	7	7	7
160	156	32	7	1	2	4	2	2	1	6	3	6	2	6	6	7	5	1	1	3	3	5	7	7
160	157	32	7	1	4	5	1	1	2	7	2	6	2	3	6	7	6	1	1	5	5	5	7	7
160	158	32	7	2	4	7	3	1	3	6	4	5	4	3	7	7	6	1	1	6	5	6	7	7
160	159	32	7	2	7	7	3	1	2	7	6	5	2	3	7	7	7	1	1	6	5	7	7	7
